Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
1966-07-01,5.54876471304361,4.91114372550137,-0.00129991944878927,4.48832460673964,-3.90896224730045,,,,,,,,,,,,,,,,,,,1966-07-01,2.33284353198541,1.82143689421968,0.400108306091692
1966-10-01,5.58447167470854,4.94333962919654,-0.00197742470178555,4.33077659978267,-3.81172878299552,,,State vector: [y_{t}* y_{t-1}* y_{t-2}* g_{t} g_{t-1} g_{t-2} z_{t} z_{t-1} z_{t-2}],,,,,,,,,,,,,,,,1966-10-01,2.37255582811349,1.81904899794311,0.397350326536711
1967-01-01,5.30982956379542,4.70656060448311,-0.00903647060414432,4.01343124237553,-3.08451089041759,,,Initial State Vector,,,,,,,,,,,,,,,,1967-01-01,2.31691981311844,1.81987942494312,0.395297610395665
1967-04-01,5.51605300550858,4.87475574047781,0.00711029491764498,4.13048378901203,-4.04948073407061,,,300.552885072227,299.202427308742,297.852076352948,1.35045776348495,1.35035095579448,1.35028486912541,0,0,0,,,,,,,,1967-04-01,2.42029052126168,1.81769217093027,0.392835734602814
1967-07-01,5.31459080832415,4.69447456056373,0.00938316566649442,4.15990046422883,-4.34289938915497,,,,,,,,,,,,,,,,,,,1967-07-01,2.39870893748622,1.81812372527542,0.390720108204123
1967-10-01,5.19915499529231,4.60101807894643,-0.000437836988689067,3.85485973314843,-3.1949275778834,,,Initial Covariance Matrix,,,,,,,,,,,,,,,,1967-10-01,2.38382554523809,1.81996939121252,0.388972181668277
1968-01-01,5.16345030140895,4.56081473609075,0.00929111223896497,3.81179588926375,-2.0517195972406,,,0.603735485348217,0.2,0,0.2,0.2,0,0,0,0,,,,,,,,1968-01-01,2.39271282947796,1.82166854505805,0.387575895053617
1968-04-01,5.43014567710537,4.82433826008152,-0.0218204328306456,3.78306472468745,-1.00073321640724,,,0.2,0.2,0,0,0,0,0,0,0,,,,,,,,1968-04-01,2.50203401229979,1.8189872241678,0.385681454704514
1968-07-01,5.4167101475418,4.78897938018716,0.00470297175939561,4.27862145093309,-2.51276784203269,,,0,0,0.2,0,0,0,0,0,0,,,,,,,,1968-07-01,2.53681667691953,1.81598666029688,0.383874776151037
1968-10-01,5.44801832095892,4.80988165143292,0.0123895688464499,4.38269747038805,-3.28305437603933,,,0.2,0,0,0.20070380880085,0.2,0,0,0,0,,,,,,,,1968-10-01,2.57646812698219,1.81213960199027,0.382113965366523
1969-01-01,5.46245508227384,4.84349604037896,-0.0111611614820778,4.24467774333573,-2.1738361767026,,,0.2,0,0,0.2,0.2,0,0,0,0,,,,,,,,1969-01-01,2.61982000503223,1.80777832315864,0.380367930091543
1969-04-01,5.33533841822503,4.69512597488627,0.0293946147472714,4.44089799531417,-3.0537452219213,,,0,0,0,0,0,0.2,0,0,0,,,,,,,,1969-04-01,2.58528273255154,1.8050016945812,0.378950062215998
1969-07-01,5.34907250054543,4.73863654065229,-0.00604242593241821,3.9641790969215,-1.5073204433503,,,0,0,0,0,0,0,0.207755315494929,0.2,0,,,,,,,,1969-07-01,2.61099893162414,1.80151751949157,0.377606727686455
1969-10-01,5.39614850200141,4.78000036114418,-0.00571151890011844,3.95964206802722,-1.21535550023242,,,0,0,0,0,0,0,0.2,0.2,0,,,,,,,,1969-10-01,2.66751939572609,1.79708221664872,0.376245618746747
